user_id,age,retirement_age,annual_income,monthly_income,current_savings,emergency_fund,stock_investments,mutual_fund_investments,fd_investments,gold_investments,monthly_sip,epf_balance,ppf_balance,nps_contribution,monthly_expenses,total_loans,emi_per_month,dependents,risk_appetite,smoker,diabetes,blood_pressure,insurance_cover,inflation_rate,expected_market_return,retirement_readiness_score,retirement_status
896,25,70,691255,57604,12032620,319817,3685353,3910890,2252382,131872,6445,3082709,682588,42537,287180,765549,9533,5,Conservative,Yes,Yes,High,6351478,4.13,9.06,68,Partially Ready
897,42,64,1934667,161222,4073682,892175,222044,2534262,1263005,475443,32353,1825501,1600260,26083,292393,1457010,129597,1,Conservative,Yes,No,High,11879767,8.97,14.36,71,Partially Ready
898,31,66,3577977,298164,5955924,56180,1564366,2414297,2647308,1016363,64521,2885424,268059,47129,210836,5909755,55891,1,Aggressive,No,Yes,Normal,17622542,8.55,9.04,60,Partially Ready
899,60,69,1762187,146848,97787,602573,3050018,3577171,1986763,1449530,58211,2969892,472911,8467,133823,7100568,111888,0,Moderate,No,Yes,Normal,18596111,4.44,10.45,34,Not Ready
900,51,56,4590359,382529,6339360,815980,4176135,3304743,506643,1060459,41522,1676910,799293,2528,66731,237556,128815,2,Aggressive,Yes,Yes,Normal,16642171,4.62,10.77,64,Partially Ready
901,49,62,4780627,398385,8716125,844181,4013750,840136,1360262,928233,68853,1099110,304398,13750,128608,2562992,37128,4,Conservative,Yes,No,High,5266331,8.76,14.44,67,Partially Ready
902,44,67,1594219,132851,6228459,374631,2967377,1698807,239746,790682,47982,2831439,442632,24352,40852,6536593,63502,5,Moderate,Yes,Yes,Normal,17936618,8.17,12.45,56,Partially Ready
903,25,58,3628765,302397,16551274,578351,876956,3471512,991175,13239,127288,2644553,480489,36627,174850,2047234,147242,5,Conservative,Yes,No,Normal,13565146,5.62,8.09,76,Partially Ready
904,25,66,2706052,225504,13448166,480748,4789144,3473604,1986114,1377516,95780,3238978,132660,20567,160148,7988369,11805,0,Conservative,Yes,No,Normal,14465291,5.81,9.76,67,Partially Ready
905,39,52,950059,79171,19049406,1411866,2870757,1383903,1796274,569626,4432,4777945,1957366,43943,62880,9667568,98559,2,Moderate,No,No,Normal,2119913,6.96,9.48,54,Partially Ready
906,52,69,304428,25369,4649905,38084,2127526,707693,1822831,331970,3908,596603,1306000,42731,275115,1612189,35639,2,Conservative,Yes,Yes,High,13640343,7.64,8.63,49,Not Ready
907,51,64,4107616,342301,13672543,76201,4751263,2194543,1990476,452186,19449,1383899,894146,32148,268688,3880976,20946,1,Conservative,No,No,Normal,15547865,7.99,14.9,62,Partially Ready
908,43,68,4749467,395788,17993741,1303668,3985883,2721047,2284623,881551,92383,1990041,1762991,41772,124054,9590960,80941,5,Moderate,No,No,Normal,1136067,5.02,12.22,67,Partially Ready
909,54,69,3109102,259091,6146471,489003,1045968,607048,191598,332481,31732,4916508,145234,23066,27330,5857017,127477,2,Aggressive,No,No,High,331111,8.04,9.91,59,Partially Ready
910,25,50,1476757,123063,14171882,1177052,3894555,1659447,1284171,648411,142804,3651212,1041051,26274,171103,9603208,117394,0,Moderate,Yes,No,High,14415341,6.97,14.46,69,Partially Ready
911,24,58,3073490,256124,1158177,48346,3411697,1024517,1480603,660046,57826,3944824,417710,2466,217438,4570107,148123,3,Moderate,Yes,Yes,High,4708808,6.13,9.31,51,Partially Ready
912,58,69,2168479,180706,10824201,431779,415616,2913873,1555926,1244794,122146,66748,375906,24117,198377,1847539,42339,5,Conservative,No,No,Normal,2729430,6.65,11.24,69,Partially Ready
913,42,69,2732535,227711,17649979,1301838,4694190,3525295,2390404,703383,103146,2924947,1934839,18461,232027,7291789,65015,2,Moderate,Yes,No,High,2549269,5.49,10.31,67,Partially Ready
914,41,69,1317641,109803,13321513,1194087,4941630,1025877,2547875,508471,67758,2313476,1212823,29549,164468,3798612,70684,4,Aggressive,Yes,Yes,Normal,1702030,8.39,9.85,54,Partially Ready
915,59,66,4498534,374877,14147164,269072,4001601,3034772,916565,1207161,139769,4382082,1221878,17669,67302,4180500,41338,4,Moderate,Yes,Yes,Normal,3963575,4.52,8.06,81,Ready
916,52,69,663660,55305,16120230,685398,2527979,3771676,2175049,729279,50519,2408079,1321829,46514,231425,6216697,88258,1,Conservative,Yes,Yes,Normal,10225762,6.36,12.1,58,Partially Ready
917,39,68,3930902,327575,10263521,800066,537611,622357,2562461,468600,148523,458082,1725873,1794,89152,5968855,27954,5,Moderate,No,No,High,17842409,4.68,8.8,72,Partially Ready
918,60,68,1896474,158039,11148711,1221277,2830163,2634041,2841812,988499,607,4658841,1971156,28196,56356,9624486,57252,2,Aggressive,No,Yes,High,11080891,8.72,9.83,53,Partially Ready
919,47,64,2156292,179691,2890116,151999,1869168,3919781,2273479,1154964,97251,403139,1856017,13415,170516,3079746,49936,5,Aggressive,Yes,Yes,Normal,6639852,8.14,9.1,62,Partially Ready
920,41,64,2755807,229650,6194205,556003,3410619,872047,2751561,226034,4906,2527133,486519,43469,251329,9721483,108969,5,Moderate,Yes,Yes,High,4826755,6.52,12.85,49,Not Ready
921,58,67,3499659,291638,19597694,105115,1283378,3716660,2742313,188052,127741,3675503,1864931,18746,48770,7815099,69073,1,Moderate,Yes,Yes,Normal,18104016,4.94,8.26,78,Partially Ready
922,45,51,1670442,139203,5485382,1172485,2351586,1770517,1639316,709551,47493,3761918,1576232,22070,98615,3338168,52701,4,Conservative,Yes,Yes,Normal,4611126,4.67,14.96,65,Partially Ready
923,43,62,1204351,100362,7281860,428681,83557,963523,92134,460240,51712,2127677,856249,30700,246196,1136166,32205,3,Moderate,Yes,No,High,4864543,7.35,10.99,66,Partially Ready
924,52,66,3213979,267831,10625977,522449,475344,727966,1165991,1345857,97044,1766719,117545,5127,105723,3872690,145785,1,Conservative,Yes,Yes,High,4522809,7.85,13.71,67,Partially Ready
925,24,54,4831389,402615,9982283,961444,571275,3970110,2439103,34362,23820,3810264,1505124,10685,100672,2221349,76722,3,Aggressive,No,No,High,3508804,4.26,10.61,66,Partially Ready
926,52,67,4453973,371164,10824828,546203,3472212,444054,2610109,1259801,47940,2212156,104954,25317,203618,9086942,59608,1,Aggressive,No,Yes,High,17071470,6.68,14.44,54,Partially Ready
927,26,55,1604863,133738,10675275,1255768,336410,3366618,2453387,1443034,89978,3231940,826703,49692,294852,4726937,66773,1,Conservative,No,Yes,Normal,15245447,8.57,13.07,67,Partially Ready
928,58,64,1862855,155237,3396372,272610,709142,360511,197745,250034,139176,3841056,1076914,2750,138577,5815916,144912,4,Conservative,Yes,No,Normal,16364882,6.08,14.43,73,Partially Ready
929,40,51,2191927,182660,5118416,739291,868799,2465231,2598062,1294468,66012,2977617,373718,39202,181901,1835292,129496,3,Moderate,No,Yes,Normal,18808485,4.51,9.23,74,Partially Ready
930,51,58,1671954,139329,770212,756477,2426500,627692,605414,236950,98482,1477632,790383,44507,183035,4373368,100270,1,Aggressive,Yes,Yes,Normal,9827321,8.25,9.35,48,Not Ready
931,40,59,4014631,334552,671484,639071,4212787,3525806,2175018,1046679,133319,4866320,1934514,21665,21157,4545990,121798,2,Aggressive,No,No,Normal,10609979,4.1,9.16,55,Partially Ready
932,34,64,4467755,372312,8686194,1308442,1523868,1666233,1791549,1330980,54841,1341827,1987321,39173,180954,6947694,61124,3,Moderate,No,Yes,Normal,12135730,5.34,11.17,64,Partially Ready
933,58,65,447109,37259,14087861,168932,3350137,1465027,2276403,175562,37161,1122573,58252,42868,208402,9608389,41331,0,Moderate,No,Yes,Normal,5188018,4.75,10.0,51,Partially Ready
934,59,66,2949161,245763,19564105,843523,1951117,1828262,1024935,971552,40414,3427631,361466,40791,170534,3017976,11205,5,Moderate,Yes,No,Normal,6627402,6.16,8.53,67,Partially Ready
935,35,53,2170955,180912,18112678,84824,365822,1143414,2407096,1120786,58838,1317296,134704,42098,58887,2965879,39803,0,Moderate,No,Yes,High,18163236,4.47,13.8,67,Partially Ready
936,31,63,4858704,404892,14047445,1123623,4190139,1683859,1249710,17691,27258,4889292,230131,34789,186293,4398044,145823,2,Conservative,Yes,Yes,High,6061326,6.69,10.73,68,Partially Ready
937,58,70,4009812,334151,17646528,1007558,2051450,3489276,1315662,1092156,85797,3252404,1337575,26327,162728,6699071,81472,3,Aggressive,Yes,Yes,High,6149615,7.88,8.83,64,Partially Ready
938,29,69,1482033,123502,14683715,303731,1501944,315007,810792,383824,4484,2563879,1447406,4191,38840,4770133,42754,0,Moderate,No,Yes,Normal,15906131,7.06,11.72,57,Partially Ready
939,50,59,3707882,308990,19784284,1278026,4983348,2570966,1164695,1206632,138109,809794,1366688,10543,284320,3341392,29070,1,Moderate,No,No,Normal,5740214,7.68,8.14,74,Partially Ready
940,22,51,345152,28762,11721423,412527,1353029,2261742,1412056,405571,142598,3322137,395422,6315,17017,5398328,12166,1,Aggressive,Yes,Yes,High,18660658,5.63,9.26,62,Partially Ready
941,32,63,1733748,144479,18993330,1282334,523849,250153,1892058,834892,139980,3625519,343962,29975,243667,4094741,59542,1,Aggressive,No,Yes,Normal,16328674,4.89,11.89,70,Partially Ready
942,48,55,4541768,378480,11331754,1331690,956676,3704714,2647050,1137350,105510,1485061,833931,29810,69921,4157933,113784,0,Conservative,Yes,Yes,Normal,17073223,6.76,14.76,71,Partially Ready
943,32,56,2192544,182712,5162170,207931,4534581,3561587,2131133,469354,91574,1567285,966968,48311,48187,8864325,125008,5,Aggressive,Yes,No,High,16642614,5.63,14.57,54,Partially Ready
944,46,54,664474,55372,14226476,1319422,3105748,3462489,2441089,350325,1644,4514969,1096069,6583,154670,4150050,19676,3,Moderate,Yes,No,Normal,11922678,7.11,11.27,56,Partially Ready
945,59,67,4773149,397762,8336260,1134596,2507426,1467769,2771349,1043288,46712,139555,1501960,47964,93997,6556355,98794,3,Aggressive,No,Yes,High,19385280,5.84,14.67,56,Partially Ready
946,28,54,3015164,251263,15089679,428112,2584093,2586806,2127475,1243981,148243,1363212,720221,21374,132186,4577306,114073,3,Aggressive,No,Yes,Normal,15033460,7.14,8.06,66,Partially Ready
947,39,70,4286094,357174,4838867,1294661,3456154,1774406,2475753,638609,16496,3673142,1203963,40549,222805,8127407,5660,4,Moderate,No,No,High,18861959,6.81,11.87,62,Partially Ready
948,44,69,2684265,223688,13660620,578393,631393,3999723,2135147,405885,132138,2535615,236023,26932,257243,4069009,75753,5,Moderate,Yes,No,Normal,12878220,8.19,11.63,71,Partially Ready
949,40,68,4777035,398086,987993,556208,2432828,1325555,41424,1268625,43690,4318200,1690731,25853,20197,5480563,44800,0,Conservative,No,Yes,High,1411458,4.59,14.21,51,Partially Ready
950,47,64,2731672,227639,18601471,1262127,513437,75825,2283228,375686,70925,4484896,1748110,16558,202993,8725552,27361,4,Aggressive,Yes,Yes,High,16288926,7.85,8.0,64,Partially Ready
951,41,67,4922670,410222,8001098,1297831,4991258,3090754,1986954,549268,27783,4641687,729039,27262,139026,244425,39158,2,Conservative,Yes,Yes,Normal,1640962,8.63,11.13,73,Partially Ready
952,44,62,3683100,306925,3466596,1241878,2985429,2705532,852726,36254,93699,3249768,614012,6362,151870,9484718,50222,5,Moderate,No,No,Normal,16966256,8.13,14.85,63,Partially Ready
953,52,68,463625,38635,4019997,1113209,3960296,679458,1738309,1347921,9153,261976,236975,41354,121978,7176064,97612,1,Moderate,No,No,High,4513303,8.44,8.86,47,Not Ready
954,60,69,662940,55245,13250134,1014912,2300649,2790324,1438411,884871,146440,3362735,1716519,24525,101420,5047987,10123,1,Conservative,No,No,High,16128509,5.89,13.51,70,Partially Ready
955,30,60,3869102,322425,6031427,386372,1516660,523802,2554282,16597,86975,1978971,451841,41628,169610,7374875,7706,3,Moderate,No,No,High,7577180,5.29,10.15,64,Partially Ready
956,60,68,3036847,253070,5778495,202142,1944145,2241341,944658,655443,1600,4102859,1741551,5363,86921,4822943,87298,1,Aggressive,Yes,Yes,Normal,13333413,7.64,9.53,59,Partially Ready
957,30,55,1066757,88896,2331347,990487,1986661,3871911,2684742,300283,121455,4149454,329363,27892,156924,8993790,143019,4,Moderate,No,No,Normal,6171494,7.66,12.32,66,Partially Ready
958,59,69,2860822,238401,5764694,1428722,2904768,586963,2989711,655628,26582,3406447,242548,32922,186804,8208312,96532,0,Moderate,Yes,Yes,High,10452006,7.07,11.14,56,Partially Ready
959,60,65,2466998,205583,15090333,952333,2577452,1129295,1978100,483018,95976,1802073,747890,9250,171008,7354467,138654,2,Conservative,No,Yes,High,19581064,7.66,13.97,65,Partially Ready
960,41,68,4154249,346187,6742055,545170,2427536,3554275,2529310,426087,9606,2796510,485213,32003,282672,8964328,7939,1,Moderate,Yes,Yes,Normal,8141182,5.11,8.87,57,Partially Ready
961,55,69,1828570,152380,14381903,78505,4303186,1989921,2122433,1121867,45896,4670914,143271,23109,106272,8051705,142424,4,Moderate,Yes,No,Normal,10618003,6.38,8.07,59,Partially Ready
962,33,53,4034359,336196,10308581,856883,2740681,3488537,2771989,446078,85835,1899400,1012150,33545,41215,1703343,134187,3,Aggressive,No,Yes,High,9468945,6.82,8.75,67,Partially Ready
963,46,66,1035029,86252,16128975,928394,3178442,3915447,681932,1242541,104199,4939634,1954844,4279,177734,3766214,55024,4,Aggressive,No,No,High,8891030,8.07,8.96,66,Partially Ready
964,43,51,543212,45267,1289205,235228,404534,2232485,2498032,1162039,89203,4023936,477888,37843,23892,8913595,61329,2,Conservative,Yes,Yes,High,17617669,8.16,12.79,63,Partially Ready
965,40,59,1727751,143979,9942150,817600,2323102,3087521,2158387,1083604,77998,3840482,1222301,24294,244659,2863813,147073,3,Moderate,No,Yes,Normal,19975490,8.55,10.6,75,Partially Ready
966,25,55,1503423,125285,2447702,925069,4897327,1940959,2259946,1277590,19393,1154767,627551,34656,298350,3146255,118450,2,Aggressive,No,No,High,3417913,8.49,11.23,50,Partially Ready
967,39,56,3868967,322413,16704398,335284,4387848,1640889,2195173,219804,21757,1528615,1522782,14263,30563,3521873,138454,4,Conservative,Yes,Yes,High,18178141,6.51,13.26,64,Partially Ready
968,27,58,3123264,260272,19392041,23816,190118,3094928,2588704,1377181,43758,883875,933851,30671,39638,6214390,82738,3,Aggressive,Yes,Yes,High,3100781,4.74,14.03,53,Partially Ready
969,42,66,4816938,401411,743487,974503,99729,3224590,2805720,667768,51159,1061465,1412084,25858,25472,2039067,31945,0,Conservative,Yes,Yes,High,10413752,6.88,13.51,47,Not Ready
970,30,70,2943662,245305,11779345,254306,2041361,3034608,1789256,88630,15485,4455347,688054,35062,67986,8427002,32248,1,Moderate,Yes,No,Normal,13537238,4.21,10.29,58,Partially Ready
971,26,60,4753760,396146,16699351,431261,3180244,3177294,1686349,293309,115309,661575,455151,45233,197808,8550625,105104,1,Aggressive,Yes,Yes,High,18372155,6.84,9.46,60,Partially Ready
972,42,63,1057890,88157,12355015,1327222,2448624,1888958,2791976,516550,22530,2804414,1805174,25286,211908,4016612,127754,0,Conservative,No,No,Normal,13283112,6.84,10.5,57,Partially Ready
973,24,54,4561900,380158,8102533,988884,4078197,762150,1916527,59083,41525,4569293,1246759,27644,213291,6876296,1228,1,Aggressive,Yes,No,High,8704186,5.72,9.75,63,Partially Ready
974,26,63,942092,78507,1223127,219871,3874087,3979512,1356143,1330865,53670,2808188,1122842,41603,172083,6871859,69625,0,Conservative,Yes,Yes,Normal,16555595,4.21,10.61,58,Partially Ready
975,35,50,2515085,209590,4838550,1020487,3520685,874640,1770921,281691,133460,859401,552174,41534,150876,4539716,118826,1,Aggressive,No,Yes,Normal,19405356,4.58,13.28,67,Partially Ready
976,48,54,3809702,317475,16669413,843331,2182109,2915764,2765202,1272577,942,4778719,364276,11346,280109,9002336,72933,2,Moderate,No,Yes,Normal,11127706,8.69,11.56,59,Partially Ready
977,56,68,1439045,119920,16523883,258549,3804340,1115190,824373,44612,111363,4637187,1174301,7852,70395,6438213,71038,0,Conservative,No,Yes,Normal,17120724,7.88,13.36,68,Partially Ready
978,53,61,4900117,408343,15817002,929431,3012720,2147354,933000,490809,56216,3394894,595517,49871,263982,7541478,3650,5,Conservative,Yes,Yes,High,6576051,8.15,8.66,66,Partially Ready
979,54,69,3815926,317993,828196,390677,4571381,535680,1660516,279425,91404,2218848,1651558,10935,35719,4395061,17778,1,Conservative,Yes,No,High,15596285,7.28,9.19,52,Partially Ready
980,30,50,2552600,212716,9428412,139009,165090,237385,2966530,1447331,129695,4962408,1759228,46147,157664,1672768,148118,1,Aggressive,Yes,Yes,High,10487324,5.08,9.9,78,Partially Ready
981,28,70,1511674,125972,4888494,581011,4563286,3993472,1952935,59058,146281,3981815,316718,48785,219354,4290929,106659,0,Moderate,No,Yes,Normal,9817786,5.02,9.24,74,Partially Ready
982,22,58,2095035,174586,5834493,879159,836166,452491,2237952,1304128,13531,297342,403531,20019,215577,8822139,113146,0,Moderate,Yes,Yes,High,15154223,4.5,10.67,48,Not Ready
983,32,51,1570424,130868,1229368,66684,4987504,1406019,991725,819826,108555,1137008,146965,37436,203948,3298297,107287,0,Moderate,No,No,High,1107474,8.79,12.08,57,Partially Ready
984,25,53,4451797,370983,8216981,286390,2797922,3346808,2361753,25845,6814,3870460,453378,40326,256947,1501145,49678,3,Conservative,Yes,Yes,Normal,6951608,7.76,8.24,68,Partially Ready
985,56,67,646084,53840,17139812,991143,633931,2747629,1635139,1039378,37364,1557243,251554,1635,148109,5305179,73224,3,Conservative,Yes,Yes,High,311012,7.72,13.55,47,Not Ready
986,51,60,2870212,239184,8266755,853671,451253,606914,946163,632363,76843,1105154,385177,23628,90615,1557646,104152,1,Aggressive,No,Yes,Normal,671017,4.08,10.4,63,Partially Ready
987,59,66,2859288,238274,15017880,995015,1512420,1576335,2587986,47403,54589,1532024,882201,42044,200137,5298350,24739,3,Conservative,No,No,Normal,4594164,5.12,8.91,61,Partially Ready
988,39,61,3312267,276022,19657402,1132566,2942351,469538,1603335,77710,34449,887252,222928,37681,72902,5363158,140777,1,Moderate,No,No,High,8666421,6.91,13.89,58,Partially Ready
989,52,65,3889987,324165,17286748,1414454,3534129,532264,897136,972258,99449,493144,1903909,633,277248,8816744,70578,4,Aggressive,Yes,No,Normal,19043326,5.56,9.81,58,Partially Ready
990,29,68,572873,47739,16515015,611479,4758469,547899,359678,916839,78846,365844,105595,26454,292393,3382286,103032,1,Conservative,No,Yes,High,18230548,7.04,13.11,54,Partially Ready
991,39,66,3966209,330517,9123756,941720,327765,2114640,661527,245929,58720,4815767,1106843,26884,182017,4602343,113165,0,Conservative,Yes,Yes,Normal,16597639,4.94,13.0,72,Partially Ready
992,31,50,3313855,276154,11084491,3124,1745982,3193385,913536,4148,15980,172983,38113,35949,287103,6323389,65186,3,Moderate,Yes,Yes,Normal,212698,7.97,13.21,52,Partially Ready
993,55,68,1054817,87901,4120759,528739,999175,1703700,11115,48533,24207,3225277,1190589,49346,94832,3944272,36402,3,Aggressive,No,Yes,High,398848,7.43,9.41,48,Not Ready
994,56,66,2818273,234856,18281017,172386,4593712,1783658,2013387,541092,101845,2054737,85208,3320,27088,9889941,135017,3,Conservative,Yes,Yes,High,2867634,5.39,9.53,57,Partially Ready
995,28,66,1014398,84533,10731743,193917,4658160,2708521,1549292,1456058,67931,2765942,1051194,9274,177029,2517945,4763,5,Conservative,Yes,No,Normal,10969687,4.95,9.82,67,Partially Ready
996,37,58,3763429,313619,13844757,62854,3745326,1349104,1573123,1205346,65636,2377193,1220552,46140,158307,6785074,113231,0,Conservative,Yes,No,Normal,4773432,6.21,13.01,65,Partially Ready
997,56,62,4552987,379415,5157237,288930,1866399,2153099,1873756,1250874,75755,9467,313087,25629,88787,565068,139166,3,Moderate,No,Yes,High,7730328,5.73,14.21,68,Partially Ready
